NoncodeGeneID,LncbookGeneID,l_ID
NONHSAG000498.3,HSALNG0001229,l000422
NONHSAG020759.3,HSALNG0114404,l000423
NONHSAG054779.2,HSALNG0138601,l000424
NONHSAG041144.2,HSALNG0043800,l000425
NONHSAG019321.2,HSALNG0111125,l000426
NONHSAG040592.3,HSALNG0042410,l000427
NONHSAG026721.3,HSALNG0127948,l000428
NONHSAG014079.2,HSALNG0098983,l000429
NONHSAG010430.3,HSALNG0089113,l000430
NONHSAG010419.2,HSALNG0089088,l000431
NONHSAG034066.2,HSALNG0135737,l000432
NONHSAG011229.2,HSALNG0091261,l000433
NONHSAG012663.2,HSALNG0094884,l000434
NONHSAG102161.1,HSALNG0073054,l000435
NONHSAG028082.3,HSALNG0015751,l000436
NONHSAG009166.2,HSALNG0085936,l000437
NONHSAG043851.2,HSALNG0050286,l000438
-,HSALNG0116600,l000439
NONHSAG037997.3,HSALNG0034586,l000440
NONHSAG009520.2,HSALNG0086911,l000441
NONHSAG021623.2,HSALNG0145275,l000442
NONHSAG021622.2,HSALNG0116077,l000443
NONHSAG073902.1,HSALNG0119188,l000444
NONHSAG050712.2,HSALNG0066859,l000445
-,HSALNG0118412,l000446
NONHSAG037204.3,HSALNG0032140,l000447
NONHSAG037204.3,HSALNG0032138,l000448
NONHSAG018328.2,-,l000449
NONHSAG053833.3,-,l000450
NONHSAG108970.1,HSALNG0118422,l000451
-,HSALNG0118399,l000452
NONHSAG022611.2,HSALNG0118391,l000453
NONHSAG048135.2,HSALNG0059390,l000454
NONHSAG049152.2,HSALNG0062322,l000455
NONHSAG032387.3,HSALNG0131940,l000456
-,HSALNG0098704,l000457
NONHSAG085972.1,HSALNG0031194,l000458
-,HSALNG0109764,l000459
NONHSAG019207.2,-,l000460
NONHSAG057967.1,HSALNG0005329,l000461
NONHSAG015454.2,HSALNG0102422,l000462
NONHSAG043414.2,-,l000463
-,HSALNG0031198,l000464
NONHSAG035726.2,-,l000465
NONHSAG098034.2,HSALNG0058863,l000466
NONHSAG068767.1,HSALNG0101202,l000467
NONHSAG109467.1,HSALNG0123096,l000468
NONHSAG021176.2,HSALNG0115218,l000469
NONHSAG017620.2,HSALNG0107621,l000470
NONHSAG017620.2,HSALNG0107615,l000471
-,HSALNG0108017,l000472
-,HSALNG0108015,l000473
-,HSALNG0099962,l000474
-,HSALNG0147794,l000475
NONHSAG085543.1,HSALNG0147534,l000476
-,HSALNG0008750,l000477
NONHSAG006923.2,HSALNG0080810,l000478
-,HSALNG0032717,l000479
NONHSAG041894.2,HSALNG0045741,l000480
NONHSAG020441.3,HSALNG0113778,l000481
NONHSAG038483.2,-,l000482
NONHSAG033272.3,HSALNG0134024,l000483
NONHSAG033275.2,-,l000484
NONHSAG033254.3,HSALNG0133982,l000485
NONHSAG048715.2,HSALNG0150053,l000486
NONHSAG048717.2,-,l000487
NONHSAG048626.2,HSALNG0060798,l000488
NONHSAG048195.2,HSALNG0059521,l000489
NONHSAG048720.2,HSALNG0061137,l000490
NONHSAG048707.2,HSALNG0061106,l000491
NONHSAG034269.2,-,l000492
NONHSAG034269.2,HSALNG0136334,l000493
NONHSAG010307.2,-,l000494
NONHSAG048165.2,HSALNG0059447,l000495
NONHSAG048166.2,HSALNG0059456,l000496
NONHSAG048151.2,HSALNG0059407,l000497
NONHSAG048219.2,-,l000498
NONHSAG048218.2,HSALNG0059584,l000499
NONHSAG048221.2,HSALNG0059591,l000500
NONHSAG025585.3,HSALNG0125630,l000501
NONHSAG025587.2,HSALNG0125635,l000502
NONHSAG025632.3,HSALNG0125703,l000503
NONHSAG025630.2,-,l000504
NONHSAG021967.3,HSALNG0116822,l000505
NONHSAG048153.2,HSALNG0059407,l000506
NONHSAG019101.3,HSALNG0110746,l000507
NONHSAG019106.3,HSALNG0110754,l000508
NONHSAG048156.2,HSALNG0059429,l000509
NONHSAG025600.2,HSALNG0125657,l000510
NONHSAG025604.2,HSALNG0125657,l000511
NONHSAG025613.2,-,l000512
NONHSAG022161.3,HSALNG0117256,l000513
NONHSAG048239.3,HSALNG0059658,l000514
NONHSAG048254.3,HSALNG0059694,l000515
NONHSAG096490.2,HSALNG0059558,l000516
NONHSAG048173.3,HSALNG0059467,l000517
NONHSAG048572.2,HSALNG0060612,l000518
NONHSAG048621.2,HSALNG0060788,l000519
NONHSAG048524.3,HSALNG0060448,l000520
NONHSAG033352.2,HSALNG0134198,l000521
NONHSAG033354.2,HSALNG0134200,l000522
NONHSAG047082.3,HSALNG0056607,l000523
NONHSAG047082.3,HSALNG0056603,l000524
NONHSAG047063.2,-,l000525
NONHSAG025577.2,HSALNG0125611,l000526
NONHSAG025579.3,HSALNG0125611,l000527
NONHSAG019180.2,HSALNG0110905,l000528
NONHSAG019178.2,HSALNG0110903,l000529
NONHSAG073827.1,HSALNG0118445,l000530
NONHSAG048613.2,-,l000531
NONHSAG018796.2,HSALNG0110020,l000532
-,HSALNG0110001,l000533
NONHSAG026668.3,HSALNG0127848,l000534
NONHSAG018649.3,HSALNG0109671,l000535
NONHSAG022628.3,HSALNG0118439,l000536
NONHSAG097663.2,HSALNG0056376,l000537
NONHSAG048559.2,HSALNG0060578,l000538
NONHSAG048561.2,-,l000539
NONHSAG048631.3,HSALNG0060808,l000540
NONHSAG048551.3,HSALNG0060516,l000541
NONHSAG096994.1,HSALNG0056763,l000542
NONHSAG098105.2,HSALNG0059602,l000543
NONHSAG021921.3,HSALNG0116718,l000544
NONHSAG021818.3,HSALNG0116502,l000545
NONHSAG020864.2,HSALNG0114645,l000546
NONHSAG022057.3,HSALNG0117045,l000547
NONHSAG026676.2,HSALNG0127869,l000548
NONHSAG021773.2,HSALNG0116429,l000549
NONHSAG025288.2,HSALNG0124941,l000550
NONHSAG048111.2,HSALNG0059305,l000551
NONHSAG113726.1,HSALNG0056457,l000552
NONHSAG096166.2,HSALNG0056452,l000553
NONHSAG048080.2,HSALNG0059193,l000554
NONHSAG048146.3,HSALNG0059407,l000555
NONHSAG097740.2,HSALNG0056885,l000556
NONHSAG048540.2,HSALNG0060499,l000557
NONHSAG048541.2,HSALNG0060499,l000558
NONHSAG033205.2,-,l000559
NONHSAG033211.3,HSALNG0147355,l000560
NONHSAG041529.2,HSALNG0044864,l000561
NONHSAG038551.2,HSALNG0036153,l000562
